pair_id, entrailment_judgment, relatedness_score
9397, NEUTRAL, 3.5477386
9398, NEUTRAL, 2.2789764
9399, NEUTRAL, 2.8383722
9403, ENTAILMENT, 3.7955828
9404, ENTAILMENT, 4.5185843
9405, ENTAILMENT, 3.7049403
9406, NEUTRAL, 3.1331334
9409, NEUTRAL, 3.6731582
9410, NEUTRAL, 3.2122164
9411, NEUTRAL, 3.8089705
9415, NEUTRAL, 2.5327625
9416, NEUTRAL, 2.02135
9417, NEUTRAL, 2.875886
9418, NEUTRAL, 2.4621673
9419, NEUTRAL, 2.711666
9420, ENTAILMENT, 4.4518085
9421, NEUTRAL, 3.3458962
9422, ENTAILMENT, 4.6294613
9428, NEUTRAL, 3.3583436
9429, ENTAILMENT, 3.282154
9432, ENTAILMENT, 4.551929
9440, ENTAILMENT, 4.6229863
9441, NEUTRAL, 3.8650637
9443, NEUTRAL, 2.9213324
9446, NEUTRAL, 3.1688104
9450, ENTAILMENT, 4.1885023
9454, NEUTRAL, 2.836585
9458, ENTAILMENT, 4.7295046
9459, NEUTRAL, 2.8436694
9460, ENTAILMENT, 4.337914
9463, NEUTRAL, 3.1237636
9464, NEUTRAL, 2.9749503
9466, NEUTRAL, 3.369197
9468, NEUTRAL, 4.7864323
9470, NEUTRAL, 3.384204
9472, NEUTRAL, 3.513039
9474, NEUTRAL, 3.0558877
9476, NEUTRAL, 3.77004
9477, NEUTRAL, 3.7107906
9478, ENTAILMENT, 4.1404376
9479, NEUTRAL, 3.0228758
9480, NEUTRAL, 3.1382594
9481, NEUTRAL, 2.8600607
9483, NEUTRAL, 3.000742
9484, NEUTRAL, 3.1558418
9485, ENTAILMENT, 4.774701
9486, CONTRADICTION, 3.2039204
9487, ENTAILMENT, 4.3568687
9491, ENTAILMENT, 4.2525063
9494, ENTAILMENT, 3.7156706
9498, NEUTRAL, 2.3681784
9501, NEUTRAL, 2.2619982
9503, ENTAILMENT, 4.78289
9505, ENTAILMENT, 4.2386203
9507, NEUTRAL, 3.7048626
9508, NEUTRAL, 2.5292096
9509, NEUTRAL, 3.755567
9511, ENTAILMENT, 3.8945765
9513, NEUTRAL, 3.4022937
9514, ENTAILMENT, 4.056128
9518, NEUTRAL, 3.1228223
9519, NEUTRAL, 2.6515431
9520, NEUTRAL, 3.1237502
9521, ENTAILMENT, 4.6856623
9522, NEUTRAL, 3.5573506
9523, NEUTRAL, 3.5967393
9527, NEUTRAL, 2.7293305
9528, NEUTRAL, 1.9971718
9533, CONTRADICTION, 2.8271322
9534, NEUTRAL, 3.4931664
9536, NEUTRAL, 3.4504128
9539, ENTAILMENT, 4.5683546
9543, NEUTRAL, 2.9371896
9546, NEUTRAL, 2.4018426
9547, NEUTRAL, 2.933394
9548, ENTAILMENT, 4.905606
9550, ENTAILMENT, 4.1287975
9552, ENTAILMENT, 3.5176172
9553, ENTAILMENT, 3.3962555
9559, ENTAILMENT, 4.8226395
9560, NEUTRAL, 3.2390351
9564, CONTRADICTION, 2.439589
9566, ENTAILMENT, 4.426122
9568, ENTAILMENT, 4.0391583
9573, NEUTRAL, 2.4174967
9575, NEUTRAL, 3.9147
9582, NEUTRAL, 3.1388426
9585, CONTRADICTION, 2.7274275
9586, ENTAILMENT, 4.703347
9587, NEUTRAL, 3.2842536
9588, NEUTRAL, 4.1829324
9589, NEUTRAL, 2.3997002
9590, NEUTRAL, 2.6549797
9595, ENTAILMENT, 4.0506177
9596, CONTRADICTION, 3.0086918
9597, ENTAILMENT, 4.79074
9598, ENTAILMENT, 4.4124804
9601, ENTAILMENT, 3.8888884
9603, NEUTRAL, 3.6220207
9606, ENTAILMENT, 4.4869843
9608, NEUTRAL, 3.4878597
9611, NEUTRAL, 2.6314788
9612, NEUTRAL, 3.1180844
9613, ENTAILMENT, 4.200834
9614, ENTAILMENT, 3.5322013
9618, NEUTRAL, 3.2972736
9619, NEUTRAL, 3.4870172
9620, NEUTRAL, 3.383048
9621, NEUTRAL, 3.0107894
9622, ENTAILMENT, 4.2760587
9625, NEUTRAL, 4.106348
9626, ENTAILMENT, 3.5773478
9628, NEUTRAL, 3.261034
9629, NEUTRAL, 2.6705594
9630, ENTAILMENT, 3.5733552
9633, ENTAILMENT, 4.104853
9634, ENTAILMENT, 4.5863667
9637, NEUTRAL, 2.9099903
9640, NEUTRAL, 3.3866792
9642, ENTAILMENT, 4.7403336
9647, NEUTRAL, 2.6892357
9648, NEUTRAL, 3.0282025
9649, NEUTRAL, 2.3102484
9652, ENTAILMENT, 3.603075
9654, ENTAILMENT, 3.9676175
9655, NEUTRAL, 3.1603022
9658, NEUTRAL, 3.3888001
9660, ENTAILMENT, 4.916392
9661, NEUTRAL, 3.2467895
9663, ENTAILMENT, 4.611122
9664, ENTAILMENT, 4.3367867
9670, CONTRADICTION, 3.7416
9671, ENTAILMENT, 4.2907186
9672, ENTAILMENT, 4.2215266
9673, NEUTRAL, 2.918717
9674, NEUTRAL, 2.640532
9679, NEUTRAL, 4.0262537
9681, NEUTRAL, 2.9801617
9682, NEUTRAL, 2.3396153
9683, NEUTRAL, 1.4932419
9685, NEUTRAL, 3.250794
9686, NEUTRAL, 2.2022796
9688, CONTRADICTION, 3.652545
9690, ENTAILMENT, 4.1195245
9693, NEUTRAL, 2.5200105
9696, ENTAILMENT, 3.9815574
9705, ENTAILMENT, 4.5840154
9707, ENTAILMENT, 3.8666563
9711, NEUTRAL, 3.4986954
9712, NEUTRAL, 3.21448
9714, ENTAILMENT, 4.614212
9716, ENTAILMENT, 4.2295313
9724, NEUTRAL, 3.1846056
9725, ENTAILMENT, 4.8486047
9727, NEUTRAL, 2.2380328
9728, NEUTRAL, 1.8855654
9729, NEUTRAL, 3.1647544
9732, ENTAILMENT, 4.5998144
9734, ENTAILMENT, 4.8198195
9735, ENTAILMENT, 4.710137
9737, ENTAILMENT, 4.0511417
9739, NEUTRAL, 2.4749427
9740, ENTAILMENT, 3.9274435
9741, ENTAILMENT, 4.410085
9742, NEUTRAL, 3.0555725
9743, ENTAILMENT, 4.8933144
9750, ENTAILMENT, 4.618416
9751, ENTAILMENT, 4.070211
9754, NEUTRAL, 3.351829
9755, NEUTRAL, 3.2475019
9756, NEUTRAL, 3.5650268
9761, NEUTRAL, 1.4141005
9762, NEUTRAL, 0.21682465
9767, NEUTRAL, 0.054376602
9768, NEUTRAL, 0.14578116
9772, NEUTRAL, 3.271171
9775, NEUTRAL, 0.7664273
9777, NEUTRAL, 1.9338082
9779, NEUTRAL, 0.056274295
9781, NEUTRAL, 1.8082088
9782, NEUTRAL, 0.22732282
9783, NEUTRAL, 0.22732246
9785, NEUTRAL, 0.09874344
9787, NEUTRAL, 0.07210231
9790, NEUTRAL, 0.22128546
9791, NEUTRAL, 0.12709928
9792, NEUTRAL, 0.34345138
9793, NEUTRAL, 0.7442728
9794, NEUTRAL, 0.3564515
9796, NEUTRAL, 0.37078226
9797, NEUTRAL, 0.7268926
9798, NEUTRAL, 3.1188588
9802, NEUTRAL, 0.5953218
9804, NEUTRAL, 0.004401922
9807, NEUTRAL, 0.120191455
9808, NEUTRAL, 0.46994853
9809, NEUTRAL, 2.1427326
9810, NEUTRAL, 0.042335987
9812, NEUTRAL, 0.51206803
9813, NEUTRAL, 0.92711604
9818, NEUTRAL, 2.7149448
9819, NEUTRAL, 1.1009208
9823, NEUTRAL, 0.47501457
9824, NEUTRAL, 0.33846724
9826, NEUTRAL, 0.12729073
9828, NEUTRAL, 0.10178387
9830, NEUTRAL, 2.2685175
9831, NEUTRAL, 0.1143285
9832, NEUTRAL, 1.4720696
9833, NEUTRAL, 0.19607592
9834, NEUTRAL, 0.16045678
9835, NEUTRAL, 0.043123603
9837, NEUTRAL, 0.79401827
9842, NEUTRAL, 0.24052155
9845, NEUTRAL, 0.18461132
9848, NEUTRAL, 0.13007712
9849, NEUTRAL, 0.382864
9850, NEUTRAL, 0.1516236
9852, NEUTRAL, 0.30213106
9854, NEUTRAL, 0.06915343
9855, NEUTRAL, 0.12159848
9857, NEUTRAL, 0.088341475
9858, NEUTRAL, 1.5366505
9861, NEUTRAL, 0.13538563
9862, NEUTRAL, 2.3928676
9865, NEUTRAL, 0.6124904
9866, NEUTRAL, 0.65259373
9867, NEUTRAL, 0.40337873
9871, NEUTRAL, 0.4629202
9872, NEUTRAL, 0.96182024
9873, NEUTRAL, 0.5613388
9881, NEUTRAL, 0.07398999
9883, NEUTRAL, 1.9314915
9887, NEUTRAL, 0.06268525
9888, NEUTRAL, 0.4789065
9890, NEUTRAL, 1.5085987
9891, NEUTRAL, 1.0336317
9892, NEUTRAL, 0.29590547
9894, NEUTRAL, 0.6942607
9896, NEUTRAL, 1.1138955
9898, NEUTRAL, 0.105473995
9899, NEUTRAL, 0.08996558
9901, NEUTRAL, 0.48203337
9902, NEUTRAL, 0.042099595
9906, NEUTRAL, 1.0746831
9908, NEUTRAL, 0.70761764
9909, NEUTRAL, 0.5065521
9910, NEUTRAL, 0.06852937
9913, NEUTRAL, 0.103432655
9917, NEUTRAL, 0.5869453
9918, NEUTRAL, 0.05959773
9920, NEUTRAL, 0.08933926
9923, NEUTRAL, 0.13582253
9924, NEUTRAL, 2.144392
9925, NEUTRAL, 0.15361166
9928, NEUTRAL, 0.112164736
9929, NEUTRAL, 0.081831455
9930, NEUTRAL, 0.123881936
9932, NEUTRAL, 0.6503359
9933, NEUTRAL, 0.6069964
9937, NEUTRAL, 0.21220553
9941, NEUTRAL, 0.27671397
9944, NEUTRAL, 1.4863051
9945, NEUTRAL, 0.548646
9946, NEUTRAL, 0.97401583
9950, NEUTRAL, 0.39155316
9952, NEUTRAL, 0.21344614
9953, NEUTRAL, 0.23198175
9954, NEUTRAL, 0.6215751
9956, NEUTRAL, 0.74283993
9957, NEUTRAL, 0.3336022
9958, NEUTRAL, 0.099000216
9959, NEUTRAL, 0.054646492
9961, NEUTRAL, 0.05084455
9962, NEUTRAL, 0.76713514
9964, NEUTRAL, 0.14812958
9965, NEUTRAL, 1.86771
9966, NEUTRAL, 0.4644333
9969, NEUTRAL, 0.61532617
9970, NEUTRAL, 0.46495473
9971, NEUTRAL, 0.040249825
9972, NEUTRAL, 0.29890096
9977, NEUTRAL, 0.47730517
9978, NEUTRAL, 0.19448817
9979, NEUTRAL, 0.24573088
9986, NEUTRAL, 0.15272117
9987, NEUTRAL, 1.8603078
9989, NEUTRAL, 0.9985131
9990, NEUTRAL, 1.3775011
9991, NEUTRAL, 1.2039689
9992, NEUTRAL, 0.047072172
9994, NEUTRAL, 0.07628715
9995, NEUTRAL, 0.38421738
9996, NEUTRAL, 0.34784245
